"","X1","X2","X3"
"1",0.0000180056730893442,0.0000422191331800676,0.0000656799552309226
"2",0.0000179391674219692,0.0000421910587923714,0.0000659274010454919
"3",0.0000176553410235509,0.0000421760174295314,0.0000660857285562363
"4",0.000017766657012785,0.0000421718131156404,0.0000661118321662321
"5",0.0000175774192801694,0.0000421762462491614,0.0000662315159642041
"6",0.0000173866016889521,0.0000421871555237192,0.0000664174336526805
"7",0.0000173114740582202,0.0000421931134158312,0.0000665154018417766
"8",0.0000172387925804966,0.0000421996870523409,0.0000666355353736138
"9",0.0000171684717644512,0.0000422067348400585,0.0000667488021532893
"10",0.0000171009264182117,0.0000422141194317413,0.0000668570174728607
"11",0.0000170368681886655,0.0000422217081029916,0.0000669592406771772
"12",0.0000170368681886655,0.0000422217081029916,0.0000669592406771772
"13",0.0000170368681886655,0.0000422217081029916,0.0000669592406771772
"14",0.0000170368681886655,0.0000422217081029916,0.0000669592406771772
"15",0.0000170368681886655,0.0000422217081029916,0.0000669592406771772
"16",0.0000170368681886655,0.0000422217081029916,0.0000669592406771772
"17",0.0000171273777880482,0.0000422111337807447,0.0000668143511204027
"18",0.0000172245422555393,0.0000422010631364927,0.0000666585824929061
"19",0.0000173263011125066,0.0000421918679765597,0.0000664907026860478
"20",0.0000174328889043954,0.0000421839367015847,0.0000663989728286118
"21",0.0000175445494403322,0.0000421776721666682,0.0000662506462020987
"22",0.0000175121142445655,0.0000421792679627031,0.0000662695005737733
"23",0.000017480107743078,0.0000421810238631825,0.0000663351417415897
"24",0.0000174485240374625,0.0000421829301637155,0.0000663928137639445
"25",0.0000174173572826808,0.000042184977234263,0.0000664051309482823
"26",0.0000173866016889521,0.0000421871555237192,0.0000664174336526805
"27",0.000017253137323678,0.0000421983299206415,0.0000666122949021138
"28",0.0000171273777880482,0.0000422111337807447,0.0000668143511204027
"29",0.0000170118645816727,0.000042224771923562,0.0000669870577256598
"30",0.0000169014193081463,0.000042238499874712,0.0000670250296265342
"31",0.0000167921764289537,0.0000422516301455784,0.0000671357390910117
"32",0.0000167029864262052,0.0000422622929851625,0.0000671077820670236
"33",0.000016766443410299,0.0000422715942429151,0.0000670814157463419
"34",0.00001682327535492,0.000042279183436631,0.0000671997475695265
"35",0.0000167913099436758,0.0000422847559091848,0.0000673582371824571
"36",0.0000167199353794072,0.0000422880541378024,0.0000674349148495933
"37",0.0000167344152461739,0.0000422845845876225,0.0000674133534721475
"38",0.0000167490646059877,0.0000422811741957002,0.0000673917434143353
"39",0.0000167638834288374,0.0000422778249514758,0.0000673700886653182
"40",0.000016778871660575,0.0000422745388114392,0.0000673483931665995
"41",0.000016794029222067,0.0000422713176981762,0.0000673266608109427
"42",0.0000168382613451063,0.0000422701609596989,0.0000673270501802234
"43",0.0000168615360412048,0.0000422678818913399,0.0000671739408143526
"44",0.0000168891286558972,0.0000422645793435038,0.0000671074060264461
"45",0.0000168482908318051,0.0000422603662995457,0.0000670251035733588
"46",0.0000167284773815077,0.0000422553696263129,0.0000670207932198812
"47",0.0000167467284503447,0.0000422571138605723,0.0000670226890471855
"48",0.0000167971581308565,0.0000422587811525455,0.0000670241282241814
"49",0.0000168482908318051,0.0000422603662995457,0.0000670251035733588
"50",0.0000176741073900273,0.0000422475440029881,0.0000661566303385517
"51",0.0000176512188015643,0.0000422459328316129,0.0000661800039596055
"52",0.0000176293929846208,0.0000422442908597459,0.0000662016350938374
"53",0.0000176086222112066,0.000042242515494798,0.0000662170560752844
"54",0.0000175888987944633,0.0000422405267312284,0.0000662301976726565
"55",0.0000175702150886696,0.0000422382670657667,0.0000662411531501723
"56",0.000017552563481635,0.0000422357009884905,0.0000662499269743266
"57",0.0000175188324823797,0.0000422331251177883,0.000066197923929677
"58",0.000017480554206812,0.0000422305334048928,0.0000661303502895388
"59",0.0000174446539140802,0.00004222792118,0.0000660630591614667
"60",0.0000174110607179364,0.0000422252851105656,0.000066006952211326
"61",0.0000173797044735691,0.0000422226231558534,0.0000660026202770438
"62",0.000017349402706329,0.0000422200723540019,0.0000660433091585049
"63",0.0000173202327455124,0.0000422176850188296,0.0000660853703703508
"64",0.0000172929743094943,0.0000422155169959999,0.0000661288964724104
"65",0.0000172678382223638,0.0000422136272155866,0.0000661739859984569
"66",0.0000172440639080558,0.0000422120771966321,0.0000662207424321421
"67",0.0000172192576399338,0.0000422113700738177,0.0000662715664467936
"68",0.0000172577921016491,0.0000422115862134177,0.0000663265887964196
"69",0.0000172982071740564,0.0000422127940186856,0.0000663433471116629
"70",0.0000172985760606656,0.0000422148551615431,0.0000663560543425896
"71",0.0000171762456514087,0.0000422180253258216,0.0000663707208651912
"72",0.0000170633896057746,0.0000422217488104345,0.0000663843250640655
"73",0.0000170317890942998,0.0000422260556150176,0.0000663956661290334
"74",0.0000170024498920952,0.0000422309751744511,0.0000664068605618699
"75",0.0000169773680055852,0.0000422365361298086,0.0000663964357556975
"76",0.000016955787602511,0.0000422427661010182,0.0000663426581136376
"77",0.0000169394608168203,0.0000422493475962923,0.000066286577674402
"78",0.0000169281373541487,0.0000422562645655416,0.0000663412255680678
"79",0.0000169215706288262,0.0000422635082663649,0.0000663468772749907
"80",0.0000169195179496536,0.0000422710767644418,0.000066415016015139
"81",0.0000169217406722599,0.0000422789743721443,0.0000664720672908365
"82",0.0000168623772514056,0.0000422868974690126,0.0000664139131112197
"83",0.0000168779392776935,0.0000422948582792739,0.0000663611500904491
"84",0.0000168557547090409,0.00004230287250879,0.0000663853181572405
"85",0.0000169283944729036,0.0000423109588874997,0.000066472008969467
"86",0.0000169543036491136,0.0000423191386987673,0.000066480419583951
"87",0.0000169804023609223,0.0000423271619559347,0.0000664817416493573
"88",0.0000169988965254288,0.0000423350315269384,0.000066482772806938
"89",0.0000169865011583661,0.00004234275025282,0.0000664826252297021
"90",0.0000169741180992183,0.0000423503209443009,0.0000664814615535159
"91",0.0000170220836733713,0.0000423577463784485,0.0000664803586797118
"92",0.0000170568613641211,0.0000423650093208331,0.0000666331730083127
"93",0.0000170649824974156,0.000042372124382556,0.000066638999164338
"94",0.0000170545478379261,0.0000423791051612923,0.0000666252801162983
"95",0.0000169968205105443,0.0000423859640966521,0.000066610681967339
"96",0.000016937705165564,0.0000423927123281362,0.0000665971333661568
"97",0.0000168793211482262,0.0000423991595375294,0.0000665831767124834
"98",0.0000168503314422848,0.0000424053089463993,0.0000665688248196318
"99",0.0000168352459211135,0.0000424111639667819,0.0000665532246939626
"100",0.0000168618817735224,0.0000424167281961043,0.0000665349369363134
"101",0.0000169396483983721,0.0000424220054119699,0.0000665855060527314
"102",0.0000170305002612749,0.0000424270841902215,0.0000666379228193046
"103",0.0000170414223223517,0.0000424320037313032,0.0000666865206936723
"104",0.0000170218307627474,0.0000424372071121784,0.0000667320159102852
"105",0.0000170287112743368,0.0000424423221413118,0.000066734132981399
"106",0.00001706069809945,0.0000424476020901451,0.0000667801848121569
"107",0.0000170934157470224,0.000042453198685046,0.0000668225637580585
"108",0.0000170983265817774,0.0000424591812544237,0.0000668616861056182
"109",0.0000170844770374544,0.0000424654657281358,0.0000668976297183073
"110",0.0000171180198838609,0.000042472103623338,0.0000669307821477591
"111",0.0000171546469809759,0.0000424791315835776,0.0000669614318204952
"112",0.0000171904445438073,0.000042487074692216,0.0000669907824892345
"113",0.0000172250247188399,0.0000424958688679513,0.0000670189755410548
"114",0.0000172580188856225,0.000042505390256018,0.0000670460311310516
"115",0.000017289080969526,0.0000425152642520618,0.000067071486114422
"116",0.0000173095017967438,0.000042525463087966,0.0000670952959685035
"117",0.000017303286602628,0.0000425359415209255,0.0000671173651061029
"118",0.0000172981854742835,0.0000425465241375568,0.0000671389088305982
"119",0.0000172940932586,0.00004255703137518,0.0000671596983170275
"120",0.0000172909083971718,0.0000425672850950591,0.000067179497264962
"121",0.0000172885324049203,0.0000425771139706839,0.0000671980732543263
"122",0.0000172863318125724,0.0000425875935543356,0.0000672176448681686
"123",0.0000172839981381196,0.0000425987284248722,0.0000672378237809411
"124",0.0000172819964954363,0.000042610498849513,0.0000672589610581558
"125",0.0000172803663408697,0.0000426228735407322,0.0000672809716256451
"126",0.0000172791482140844,0.0000426358096276097,0.0000673034917933973
"127",0.000017278083979451,0.0000426501622134675,0.0000673271192814523
"128",0.0000172772687430959,0.0000426658918053864,0.0000673525811909186
"129",0.0000172767992347545,0.0000426829320459103,0.0000673796095745289
"130",0.0000172767739519406,0.0000427011887303629,0.000067407882325152
"131",0.0000172769189346667,0.0000427203444668529,0.0000674370227457845
"132",0.0000172777906539264,0.0000427407520778832,0.0000674668840470267
"133",0.0000172791300332182,0.000042761957774412,0.0000674968023702976
"134",0.0000172815078126003,0.0000427839062085453,0.0000675260750492114
"135",0.0000172850507890953,0.0000428062999735151,0.000067553970123351
"136",0.0000172898898150201,0.0000428288315609168,0.0000675797364079539
"137",0.0000172958129912598,0.0000428513940018116,0.0000676035251580183
"138",0.0000173073971043767,0.0000428737681897032,0.0000676248132674369
"139",0.0000173355798189192,0.0000428957364140451,0.0000676430812321669
"140",0.0000173657982129463,0.0000429170846758614,0.0000676578178735212
"141",0.0000173990175673803,0.0000429373970633773,0.0000676681307353219
"142",0.0000174511832399539,0.0000429566379913808,0.0000676740997295546
"143",0.0000175151369370144,0.0000429746929196243,0.0000676754419428717
"144",0.0000175809292300495,0.0000429914582069177,0.0000676718976308819
"145",0.0000176478689824648,0.0000430066399040646,0.0000676632307279787
"146",0.0000177164337981198,0.00004302063823173,0.0000676497509099985
"147",0.0000177969657146219,0.0000430342044983164,0.0000676344431143262
"148",0.0000178814469591231,0.0000430473122659328,0.0000676180085584443
"149",0.0000179676068349945,0.0000430599358310122,0.0000676741481343437
"150",0.0000180554387861174,0.0000430720502672786,0.0000677297675155323
"151",0.0000181368177027559,0.00004308363146786,0.0000677302893496662
"152",0.0000181471995068845,0.0000430956654115592,0.0000676911927939119
"153",0.0000182028262397708,0.0000431081239226737,0.0000676531700307049
"154",0.0000182343839442998,0.0000431209781925122,0.0000676155700519169
"155",0.0000182681951206519,0.0000431341989004381,0.0000675782101590558
"156",0.0000183021409607449,0.0000431477563398513,0.0000675417868255772
"157",0.0000183019223372656,0.0000431619540311336,0.0000675079055435884
"158",0.0000183187133273712,0.0000431767796422298,0.0000674765331489051
"159",0.0000183955509707072,0.0000431922201814477,0.0000674476351155605
"160",0.0000184256571893639,0.0000432082620055161,0.0000674254263654729
"161",0.0000184537348890952,0.0000432248908286736,0.0000674219999490776
"162",0.0000184813815801108,0.000043242534215489,0.0000674210007282619
"163",0.0000185093197133331,0.0000432606539896227,0.000067421786438033
"164",0.0000185370773094455,0.0000432793930232576,0.0000674246571466329
"165",0.0000185642799409394,0.0000432986382168305,0.0000674875918809594
"166",0.0000185908939275539,0.000043318272250718,0.0000676235023891386
"167",0.0000186168017443636,0.0000433378405060407,0.0000677535470674488
"168",0.0000186419483560949,0.0000433571991371957,0.0000678775749474882
"169",0.0000186662798296164,0.0000433762115464532,0.0000678580617392483
"170",0.000018689743432297,0.0000433949432094972,0.0000678151137709664
"171",0.0000186627841241448,0.0000434130610146766,0.0000677855383683934
"172",0.0000187186910544597,0.0000434308669943359,0.0000678976924316881
"173",0.0000187555896073926,0.0000434482943276262,0.0000680028279976111
"174",0.000018776312381053,0.0000434652770383418,0.0000681020130558263
"175",0.0000187891853219338,0.000043481750301447,0.000068196255465266
"176",0.000018783406457358,0.0000434976507463763,0.000068224272598087
"177",0.0000187778682193449,0.0000435130442625297,0.0000681949717888849
"178",0.0000187725659949692,0.0000435279264309089,0.0000681647629138666
"179",0.0000187674951576366,0.0000435422935573462,0.0000681334547949094
"180",0.0000187886783222414,0.0000435561426660107,0.0000681022719893815
"181",0.0000188101664163541,0.0000435694714918051,0.0000680712208151235
"182",0.0000188317826829825,0.0000435827280705737,0.0000681492349679204
"183",0.0000188535275380762,0.0000435959098643794,0.0000682277046215849
"184",0.0000188754013921488,0.0000436090142759329,0.0000683060344459692
"185",0.0000188990319390771,0.0000436220386487652,0.000068384215115153
"186",0.0000189229574106915,0.0000436349802674957,0.0000684089017159694
"187",0.0000189478405914087,0.0000436479535519669,0.0000684046323794211
"188",0.0000190078837287585,0.0000436609085738089,0.000068399247323638
"189",0.0000190599062104551,0.0000436737950531969,0.0000683926483511776
"190",0.0000190815068813596,0.000043686562499641,0.0000683847368557837
"191",0.0000191038986552683,0.0000436991603544653,0.0000683678092434422
"192",0.00001910178504021,0.0000437113880792587,0.0000683468627518759
"193",0.0000191105606342132,0.0000437231670467242,0.0000683512503016579
"194",0.000019140799718005,0.0000437344198166174,0.0000683358477357252
"195",0.0000191722509624837,0.0000437450704810742,0.0000683227334944013
"196",0.0000192049239250015,0.0000437550449999213,0.0000682982349650335
"197",0.0000192390611827616,0.0000437642842105656,0.000068275814378999
"198",0.0000192746739666787,0.0000437729557908568,0.0000682507422805752
"199",0.0000192783515263674,0.0000437805487406983,0.0000682220252980287
"200",0.0000192889408780354,0.0000437872014778871,0.0000681899272156219
"201",0.0000193054282370474,0.0000437928445149639,0.0000681524217473735
"202",0.0000192707809593387,0.0000437970939079131,0.0000681103606109385
"203",0.0000192679895712165,0.0000437998948736455,0.0000680638595101948
"204",0.0000192661645230324,0.0000438012003535654,0.0000680128241541607
"205",0.0000192653566919279,0.0000438007986735613,0.0000679969412400519
"206",0.0000192659562830044,0.0000437986563316096,0.0000679936861971009
"207",0.0000192683119094584,0.000043795069026519,0.00006791695077885
"208",0.0000192718932898406,0.0000437900369320948,0.0000679179787060875
"209",0.0000192776517553291,0.000043783564410338,0.0000679157298951227
"210",0.0000192851028012883,0.0000437756598584069,0.0000679133759044725
"211",0.0000193325515820103,0.0000437663355484605,0.0000679075013658481
"212",0.000019400808991058,0.0000437555818215739,0.0000678968722800154
"213",0.0000194699625851622,0.0000437434026863228,0.0000678802235198702
"214",0.0000195400114023678,0.0000437298044802811,0.0000678385083104632
"215",0.0000195638594455683,0.0000437147897063734,0.0000677379410923967
"216",0.0000195569427742173,0.0000436985907035138,0.0000676610766776022
"217",0.0000195485784920658,0.0000436813895569672,0.0000677113317917227
"218",0.0000195387653716149,0.0000436631717352085,0.0000677526921026394
"219",0.0000195285810688552,0.0000436439237578186,0.0000677188414572484
"220",0.000019596466845398,0.0000436236333468579,0.0000676029315738799
"221",0.0000197160121660457,0.0000436022895760143,0.000067454163135334
"222",0.0000196122952326927,0.0000435795551008811,0.0000673031876100972
"223",0.0000195304651118223,0.0000435555731060319,0.0000671500211801481
"224",0.0000195674129234561,0.0000435301093298927,0.0000669940319121886
"225",0.0000196059220580779,0.0000435031562765561,0.0000668353682525105
"226",0.0000196454091998636,0.0000434747201840627,0.0000666747462526532
"227",0.0000196857636898723,0.0000434447726026594,0.0000665126688260004
"228",0.0000197268636979347,0.0000434133525045136,0.0000663674946965668
"229",0.0000197685852300663,0.0000433805257313914,0.0000661914376711816
"230",0.0000198108021036123,0.0000433463859774048,0.0000660273552859715
"231",0.0000198533954906311,0.00004331125012907,0.0000659856315000298
"232",0.0000198959323137679,0.0000432753330688512,0.0000659536985003745
"233",0.0000199386329971397,0.0000432390833428659,0.00006589304918833
"234",0.0000199808853387329,0.0000432025508919468,0.0000658757564776692
"235",0.0000200229709737344,0.0000431660275571037,0.0000658382693268411
"236",0.0000200647125008675,0.0000431298151278649,0.0000657940128538121
"237",0.0000201058488163323,0.0000430939634830744,0.0000656939054213171
"238",0.0000201462626365183,0.0000430586823927632,0.0000655607448896889
"239",0.0000201858353968771,0.0000430241799800223,0.0000654308920802185
"240",0.0000202244473992094,0.0000429906604243732,0.0000653049454687107
"241",0.0000202619779665376,0.0000429583217634222,0.0000651830519445141
"242",0.0000202985591121081,0.0000429272508724042,0.0000650655928157361
"243",0.0000203444579484621,0.0000428975528808206,0.0000649937411422368
"244",0.0000203933343787083,0.0000428693218549541,0.0000649245245361367
"245",0.00002044043211176,0.0000428428420249091,0.000064858422170893
"246",0.0000204852599264616,0.0000428177033269784,0.0000647951476090461
"247",0.0000205301636495054,0.0000427927667975037,0.000064731991277273
"248",0.0000205751389587738,0.0000427680464476722,0.0000646689894453168
"249",0.0000206201815824134,0.0000427435557374285,0.0000646061771876818
"250",0.000020665287304518,0.0000427193075790672,0.0000645435883944621
"251",0.0000207104519709188,0.0000426953143417759,0.000064481255783777
"252",0.0000207582089419312,0.0000426700892783772,0.0000644155247866498
"253",0.0000208085917697186,0.0000426436470942634,0.0000643463927535306
"254",0.0000208616340391044,0.0000426160060056689,0.0000642420609043749
"255",0.0000209173693649316,0.0000425871876621352,0.000064129010139522
"256",0.0000209758313914224,0.0000425572170588813,0.000064048719715781
"257",0.0000210389470940977,0.0000425252661189904,0.0000639694568689298
"258",0.0000211067680476685,0.0000424914122004706,0.000063884563541212
"259",0.0000211793460951484,0.0000424555512192582,0.0000637941701578273
"260",0.00002121427474221,0.0000424179719203308,0.0000636452526249572
"261",0.0000212109552831555,0.0000423787719452249,0.0000634603894986837
"262",0.0000212078750144992,0.0000423376062231319,0.0000632636388531973
"263",0.0000212051336903148,0.0000422951032746813,0.000063195552441679
"264",0.0000212771777197273,0.0000422515128527942,0.0000631382401290754
"265",0.0000213254028960391,0.0000422069031668633,0.0000630817111724173
"266",0.0000214181447077743,0.0000421615639749743,0.0000630361109947143
"267",0.0000215167075813755,0.0000421160351346295,0.0000629244662600352
"268",0.0000215293918759043,0.0000420705517931037,0.0000627968435701146
"269",0.0000215497683617393,0.0000420253765831436,0.0000626690210169716
"270",0.0000216844235835037,0.0000419808000475547,0.0000625416526800461
"271",0.000021827556568791,0.0000419375266723748,0.0000624253322937385
"272",0.0000219375376094247,0.0000418936463238007,0.0000624289055673916
"273",0.0000218739105790723,0.0000418488608277408,0.0000624318216947746
"274",0.0000219408944367572,0.0000418036025583093,0.0000623134997763346
"275",0.0000220656470640224,0.0000417579299934742,0.0000620488948861866
"276",0.0000221253095765009,0.000041711900455754,0.0000619678766115213
"277",0.000022163366553339,0.000041664802278341,0.0000619739447465343
"278",0.0000222117774358523,0.0000416171833848615,0.0000619752319096517
"279",0.0000222261179786254,0.0000415694945594696,0.0000619755963146806
"280",0.0000222510554330773,0.0000415221086157844,0.0000619757161758402
"281",0.0000222733829440212,0.0000414753379114971,0.0000618449394640528
"282",0.0000222941452098832,0.0000414296026328262,0.0000617117319983161
"283",0.000022312303097197,0.0000413853866257429,0.0000615860498129413
"284",0.0000223284326749527,0.0000413431628920964,0.0000614681478983304
"285",0.000022342263615669,0.0000413029809890681,0.0000613582293856208
"286",0.0000223531830262531,0.0000412650587960759,0.0000612564686878331
"287",0.0000223344858467126,0.0000412290314887421,0.0000611605569155766
"288",0.0000222835677096917,0.0000411950095607779,0.0000610706525174268
"289",0.0000222524875851816,0.0000411630922436804,0.0000609868925929102
"290",0.0000222248297332719,0.0000411331639065223,0.0000609366159546886
"291",0.0000221972174378551,0.0000411057432741649,0.0000609344543231585
"292",0.0000221703417050582,0.0000410788483133339,0.0000609014073288245
"293",0.0000221442856377914,0.0000410525541563185,0.0000608372839821608
"294",0.0000221191267309101,0.0000410269347781414,0.000060775012853221
"295",0.0000220949365775515,0.0000410020626545763,0.0000607350882117306
"296",0.0000220717805985525,0.0000409780084300812,0.0000607311326860174
"297",0.0000220489079836683,0.0000409529543067765,0.0000607257052835663
"298",0.0000220269324566395,0.0000409271881805732,0.0000607293808732372
"299",0.0000220057228871065,0.0000409010798871328,0.0000607327261114957
"300",0.0000219863011917366,0.0000408745433225637,0.0000607127486813446
"301",0.0000219687309977748,0.0000408477083756832,0.0000607106058193754
