"","sample","median.bin.age","lowerCI","median","upperCI"
"36","baseline (no loss) replicates",3.75,0.00221131063113165,0.00887955927426111,0.0154681711834666
"37","baseline (no loss) replicates",3.85,0.00103711790393013,0.00674160707792995,0.0145108695652174
"38","baseline (no loss) replicates",3.95,0.00104625550660793,0.00777590313616514,0.0142666634744302
"39","baseline (no loss) replicates",4.05,0.0043361007568056,0.00785249898415278,0.0156496881496881
"40","baseline (no loss) replicates",4.15,0.00103711790393013,0.00444479563817388,0.0166872529644269
"41","baseline (no loss) replicates",4.25,0.00231118608182382,0.0099699300009859,0.0193043237250554
"42","baseline (no loss) replicates",4.35,0.00103711790393013,0.0065018315018315,0.0114045922612856
"43","baseline (no loss) replicates",4.45,0.00226757369614512,0.00673645903688545,0.0156821668830402
"44","baseline (no loss) replicates",4.55,0.00227389290672856,0.00666719345726082,0.0165615942028985
"45","baseline (no loss) replicates",4.65,0.0032518397148442,0.0103418314366245,0.0164905945582801
"46","baseline (no loss) replicates",4.75,0.00328298720369205,0.00866910866910867,0.0142467248908297
"47","baseline (no loss) replicates",4.85,0.002158912775725,0.00657907392801493,0.0137118096357227
"48","baseline (no loss) replicates",4.95,0.00103711790393013,0.0112121714909171,0.0203289599693545
"49","baseline (no loss) replicates",5.05,0.00223648648648649,0.0086213303604608,0.0145012901945216
"50","baseline (no loss) replicates",5.15,0.00325666824029269,0.0131581478560299,0.0224873737373737
"51","baseline (no loss) replicates",5.25,0.00103711790393013,0.00653846153846154,0.0114582896777168
"52","baseline (no loss) replicates",5.35,0.00104625550660793,0.00888959127634776,0.0135730828878097
"53","baseline (no loss) replicates",5.45,0.00333011583011583,0.0110377427450598,0.0193785046728972
"54","baseline (no loss) replicates",5.55,0.00673294939234537,0.0112107623318386,0.018086791257523
"55","baseline (no loss) replicates",5.65,0.0022536231884058,0.0122320365224295,0.0202270936856139
"56","baseline (no loss) replicates",5.75,0.00549771734815403,0.0132766757397145,0.0183716426707081
"57","baseline (no loss) replicates",5.85,0.0032423474361474,0.0101279885556012,0.0175480445530269
"58","baseline (no loss) replicates",5.95,0.00439900657442462,0.0109413905382111,0.0208791816555412
"59","baseline (no loss) replicates",6.05,0.00650398382105699,0.0134832141558599,0.025291008339969
"60","baseline (no loss) replicates",6.15,0.00438048850712606,0.0120791906506192,0.022326856003986
"61","baseline (no loss) replicates",6.25,0.00309782608695652,0.0089585778633842,0.0223443223443223
"62","baseline (no loss) replicates",6.35,0.00452395577395577,0.0135291784875385,0.0256727217815802
"63","baseline (no loss) replicates",6.45,0.00663582966226138,0.0132013361088251,0.0237454623104847
"64","baseline (no loss) replicates",6.55,0.00873362445414847,0.015697040087284,0.0204560191856396
"65","baseline (no loss) replicates",6.65,0.00324090247452693,0.010776662950576,0.0233801453623662
"66","baseline (no loss) replicates",6.75,0.00105555555555556,0.00890979084811684,0.0186815586160564
"67","baseline (no loss) replicates",6.85,0.00331846146023998,0.0129604747508678,0.0200104699630588
"68","baseline (no loss) replicates",6.95,0.00226620074931039,0.0090806019377448,0.0146439393939394
"69","baseline (no loss) replicates",7.05,0.00460057854917668,0.0112107623318386,0.0186866379393263
"70","baseline (no loss) replicates",7.15,0.00442388644150759,0.0088398761440558,0.0158943130860171
"71","baseline (no loss) replicates",7.25,0.00660553129548763,0.0133244602188702,0.029849421926399
"72","baseline (no loss) replicates",7.35,0.00860190810708183,0.0156288156288156,0.0242895299145299
"73","baseline (no loss) replicates",7.45,0.0066642302601687,0.0144206604972947,0.0234378744308651
"74","baseline (no loss) replicates",7.55,0.00778194941864548,0.0123337028824834,0.0230373301968763
"75","baseline (no loss) replicates",7.65,0.00999250749250749,0.015608065783063,0.0229661418000344
"76","baseline (no loss) replicates",7.75,0.00673087583148559,0.0129604747508678,0.0220543254525518
"77","baseline (no loss) replicates",7.85,0.00405982905982906,0.0154386732808093,0.0248560364121005
"78","baseline (no loss) replicates",7.95,0.00670779935923108,0.0099699300009859,0.0288620877763597
"79","baseline (no loss) replicates",8.05,0.00336046390680258,0.0111763236763237,0.0234789356984479
"80","baseline (no loss) replicates",8.15,0.00647663126095334,0.0131581478560299,0.0198646245626111
"81","baseline (no loss) replicates",8.25,0.00331293706293706,0.0114339626586381,0.0211567596470903
"82","baseline (no loss) replicates",8.35,0.0033495670995671,0.0129319955406912,0.0180823680823681
"83","baseline (no loss) replicates",8.45,0.00327156785166515,0.0110998866604248,0.0190112289457268
"84","baseline (no loss) replicates",8.55,0.00223168908819133,0.0109170305676856,0.0168523211206138
"85","baseline (no loss) replicates",8.65,0.002158912775725,0.00669806384092098,0.0142666634744302
"86","baseline (no loss) replicates",8.75,0.00104625550660793,0.00683385482339389,0.0133662703314037
"87","baseline (no loss) replicates",8.85,0.00325136585270331,0.00896973719273371,0.0188177124546955
"88","baseline (no loss) replicates",8.95,0,0.00450471016146951,0.0124923218673219
"89","baseline (no loss) replicates",9.05,0.00221131063113165,0.00671893339753815,0.0154569735819736
"90","baseline (no loss) replicates",9.15,0.00321234696234696,0.00900942032293902,0.0157027731100792
"91","baseline (no loss) replicates",9.25,0.00219254371621492,0.00770599855268047,0.0111319423819424
"92","baseline (no loss) replicates",9.35,0.00107954545454545,0.00887990932833982,0.0181272879804759
"93","baseline (no loss) replicates",9.45,0.00103260869565217,0.00881057268722467,0.0137787320030311
"94","baseline (no loss) replicates",9.55,0.00326964105805891,0.0100417553218057,0.0261568495131591
"95","baseline (no loss) replicates",9.65,0.00443805497245464,0.00876241662267863,0.0191645872322728
"96","baseline (no loss) replicates",9.75,0.00103711790393013,0.00674160707792995,0.0123251121076233
"97","baseline (no loss) replicates",9.85,0,0.00678746928746929,0.0145289855072464
"98","baseline (no loss) replicates",9.95,0.00106502242152466,0.00657907392801493,0.0135329916720051
"99","baseline (no loss) replicates",10.05,0,0.00769275457740683,0.0143649693609571
"100","baseline (no loss) replicates",10.15,0.00103711790393013,0.00447021686795129,0.00785402097902098
"101","baseline (no loss) replicates",10.25,0.00106502242152466,0.0068104514533086,0.0155083022704168
"102","baseline (no loss) replicates",10.35,0.00222338571527592,0.00880089073921673,0.0158919552669553
"103","baseline (no loss) replicates",10.45,0.00221902748622732,0.00676458924376926,0.014171854568196
"104","baseline (no loss) replicates",10.55,0.00223648648648649,0.00781437725270324,0.0183930970775949
"105","baseline (no loss) replicates",10.65,0.002158912775725,0.00660066805441255,0.0116682031067879
"106","baseline (no loss) replicates",10.75,0,0.00458870085038309,0.0111971866239487
"107","baseline (no loss) replicates",10.85,0.00218340611353712,0.00454545454545455,0.0137787320030311
"108","baseline (no loss) replicates",10.95,0.0022214100867229,0.00655021834061135,0.0168730158730159
"109","baseline (no loss) replicates",11.05,0,0.00438604928534328,0.00799610591900311
"110","baseline (no loss) replicates",11.15,0,0.00440528634361234,0.0143712661818956
"111","baseline (no loss) replicates",11.25,0.00103711790393013,0.00657181246700897,0.0137310606060606
"112","baseline (no loss) replicates",11.35,0,0.00230458793542906,0.00897007741167129
"113","baseline (no loss) replicates",11.45,0.00103711790393013,0.0045403009688724,0.0123977272727273
"114","baseline (no loss) replicates",11.55,0,0.00449494949494949,0.00890555390555391
"115","baseline (no loss) replicates",11.65,0,0.00224720235930998,0.00573051948051948
"116","baseline (no loss) replicates",11.75,0,0.00227795160779796,0.0142875580795044
"117","baseline (no loss) replicates",11.85,0,0.00231238905879082,0.0133607890444143
"118","baseline (no loss) replicates",11.95,0,0.00331807780320366,0.00699235344095156
"119","singleton ancient (50% sites)",0.25,0.00775193798449612,0.0155340391518113,0.0254449629134241
"120","singleton ancient (50% sites)",0.35,0.00387596899224806,0.00779730058365759,0.0117671936515748
"121","singleton ancient (50% sites)",0.45,0,0,0
"122","singleton ancient (50% sites)",0.55,0,0,0.00392967423189748
"123","singleton ancient (50% sites)",0.65,0.00391288029657771,0.0117417279411765,0.0215596960263688
"124","singleton ancient (50% sites)",0.75,0,0,0.00395341207349081
"125","singleton ancient (50% sites)",0.85,0,0,0.00392967423189748
"126","singleton ancient (50% sites)",0.95,0.00184108527131783,0.00779730058365759,0.0137800411993591
"127","singleton ancient (50% sites)",1.05,0,0.00390625,0.0078125
"128","singleton ancient (50% sites)",1.15,0.00387596899224806,0.00776701957590565,0.0155674660852713
"129","singleton ancient (50% sites)",1.25,0,0.00193798449612403,0.00392967423189748
"130","singleton ancient (50% sites)",1.35,0,0.00779730058365759,0.0117428768382353
"131","singleton ancient (50% sites)",1.45,0,0.00775193798449612,0.0117671936515748
"132","singleton ancient (50% sites)",1.55,0,0.00389865029182879,0.00787760416666667
"133","singleton ancient (50% sites)",1.65,0.00184108527131783,0.00392928825073336,0.00988740808823529
"134","singleton ancient (50% sites)",1.75,0,0.00388350978795282,0.00785934846379497
"135","singleton ancient (50% sites)",1.85,0,0.00389105058365759,0.00787760416666667
"136","singleton ancient (50% sites)",1.95,0,0.00387596899224806,0.00395341207349081
"137","singleton ancient (50% sites)",2.05,0.00775193798449612,0.0155642023346304,0.0237204724409449
"138","singleton ancient (50% sites)",2.15,0,0.00585183489738308,0.0137942967884828
"139","singleton ancient (50% sites)",2.25,0.00183397683397683,0.00586009597637505,0.0116997264021888
"140","singleton ancient (50% sites)",2.35,0,0.00392162893700787,0.0117428768382353
"141","singleton ancient (50% sites)",2.45,0,0.00390625,0.00785934846379497
"142","singleton ancient (50% sites)",2.55,0,0.00784313725490196,0.0136745143581081
"143","singleton ancient (50% sites)",2.65,0,0.00390625,0.00785934846379497
"144","singleton ancient (50% sites)",2.75,0.00184108527131783,0.00584447292925594,0.0116997264021888
"145","singleton ancient (50% sites)",2.85,0,0.00389105058365759,0.00784883720930232
"146","singleton ancient (50% sites)",2.95,0,0,0.00395341207349081
"147","singleton ancient (50% sites)",3.05,0,0.00393700787401575,0.0116755995639535
"148","singleton ancient (50% sites)",3.15,0.00388977212506624,0.0136574497955197,0.023351199127907
"149","singleton ancient (50% sites)",3.25,0,0.00778210116731518,0.0117890226956925
"150","singleton ancient (50% sites)",3.35,0,0.0116279069767442,0.0195714613970588
"151","singleton ancient (50% sites)",3.45,0.00389762881896945,0.01171875,0.0194194341386903
"152","singleton ancient (50% sites)",3.55,0,0.00389105058365759,0.00781602881035219
"153","singleton ancient (50% sites)",3.65,0.00184108527131783,0.00775193798449612,0.00994631185807656
"154","singleton ancient (50% sites)",3.75,0,0.00388350978795282,0.00778373304263566
"155","singleton ancient (50% sites)",3.85,0.00390625,0.00779730058365759,0.01376953125
"156","singleton ancient (50% sites)",3.95,0,0.0116731517509728,0.0177048866421569
"157","singleton ancient (50% sites)",4.05,0,0.00389105058365759,0.00778373304263566
"158","singleton ancient (50% sites)",4.15,0,0.00193798449612403,0.00392967423189748
"159","singleton ancient (50% sites)",4.25,0.00389762881896945,0.0155946011673152,0.0215596960263688
"160","singleton ancient (50% sites)",4.35,0.00387596899224806,0.00775193798449612,0.015748031496063
"161","singleton ancient (50% sites)",4.45,0,0.00391390931372549,0.00790682414698163
"162","singleton ancient (50% sites)",4.55,0,0.00389105058365759,0.00395341207349081
"163","singleton ancient (50% sites)",4.65,0,0.00779730058365759,0.0138259681304428
"164","singleton ancient (50% sites)",4.75,0,0.00973552211582307,0.0155674660852713
"165","singleton ancient (50% sites)",4.85,0,0.00388350978795282,0.00775193798449612
"166","singleton ancient (50% sites)",4.95,0.00184824902723735,0.0116733284883721,0.0195353627832456
"167","singleton ancient (50% sites)",5.05,0,0.00775193798449612,0.0137497711041934
"168","singleton ancient (50% sites)",5.15,0.00184108527131783,0.00779730058365759,0.0137497711041934
"169","singleton ancient (50% sites)",5.25,0,0,0
"170","singleton ancient (50% sites)",5.35,0,0.00390625,0.00784479576771653
"171","singleton ancient (50% sites)",5.45,0.00387527605426438,0.00782781862745098,0.0137942967884828
"172","singleton ancient (50% sites)",5.55,0.00775193798449612,0.0136342909256726,0.0234480864310566
"173","singleton ancient (50% sites)",5.65,0.00184108527131783,0.0078125,0.0155674660852713
"174","singleton ancient (50% sites)",5.75,0.00184108527131783,0.00775193798449612,0.0117890226956925
"175","singleton ancient (50% sites)",5.85,0.00386811229834486,0.00776701957590565,0.0117890226956925
"176","singleton ancient (50% sites)",5.95,0,0.00387602722233072,0.00595468807678109
"177","singleton ancient (50% sites)",6.05,0,0.00389105058365759,0.0078125
"178","singleton ancient (50% sites)",6.15,0,0.00775193798449612,0.00790682414698163
"179","singleton ancient (50% sites)",6.25,0.00388313274816759,0.00779730058365759,0.0138455303381195
"180","singleton ancient (50% sites)",6.35,0.00389035247093023,0.0136043606631842,0.023351199127907
"181","singleton ancient (50% sites)",6.45,0.00775193798449612,0.0136043606631842,0.0216814125131246
"182","singleton ancient (50% sites)",6.55,0.00778070494186046,0.0155644379844961,0.0233941816634241
"183","singleton ancient (50% sites)",6.65,0,0.00779730058365759,0.0117428768382353
"184","singleton ancient (50% sites)",6.75,0,0.00388350978795282,0.00782858455882353
"185","singleton ancient (50% sites)",6.85,0.00571705426356589,0.0117648868110236,0.0194552529182879
"186","singleton ancient (50% sites)",6.95,0,0.00388350978795282,0.00784479576771653
"187","singleton ancient (50% sites)",7.05,0.00963617369186047,0.0155946011673152,0.0232606703423824
"188","singleton ancient (50% sites)",7.15,0.00387596899224806,0.0116279069767442,0.0118602362204724
"189","singleton ancient (50% sites)",7.25,0.00573295179263566,0.0194552529182879,0.0233941816634241
"190","singleton ancient (50% sites)",7.35,0.0155038759689922,0.0193801361116536,0.0292938468992248
"191","singleton ancient (50% sites)",7.45,0.00965711408167002,0.015625,0.0252906976744186
"192","singleton ancient (50% sites)",7.55,0.00184108527131783,0.00972851366552154,0.0195714613970588
"193","singleton ancient (50% sites)",7.65,0.00577983138780804,0.0117417279411765,0.0234424353398947
"194","singleton ancient (50% sites)",7.75,0.00184108527131783,0.00775193798449612,0.0116516604832142
"195","singleton ancient (50% sites)",7.85,0.00775193798449612,0.0116959508754864,0.0194593326065891
"196","singleton ancient (50% sites)",7.95,0.00959302325581395,0.0117417279411765,0.0176748176748177
"197","singleton ancient (50% sites)",8.05,0.0116043368950346,0.01953125,0.0293696209485442
"198","singleton ancient (50% sites)",8.15,0.00183397683397683,0.00395263092113486,0.00782858455882353
"199","singleton ancient (50% sites)",8.25,0.00775193798449612,0.0116054592798779,0.0117890226956925
"200","singleton ancient (50% sites)",8.35,0.00388313274816759,0.0116959508754864,0.01953125
"201","singleton ancient (50% sites)",8.45,0.00773622459668971,0.0136574497955197,0.0197303921568627
"202","singleton ancient (50% sites)",8.55,0.0116928864569083,0.0196081446850394,0.0272430656492248
"203","singleton ancient (50% sites)",8.65,0,0.00390630960555428,0.00785934846379497
"204","singleton ancient (50% sites)",8.75,0.00753681422286073,0.015655637254902,0.0232558139534884
"205","singleton ancient (50% sites)",8.85,0.00776626549633517,0.0117417279411765,0.0157552083333333
"206","singleton ancient (50% sites)",8.95,0.00386811229834486,0.00389865029182879,0.00395341207349081
"207","singleton ancient (50% sites)",9.05,0.00386811229834486,0.0116505293638585,0.0158136482939633
"208","singleton ancient (50% sites)",9.15,0.00773622459668971,0.0155038759689922,0.0274567851870079
"209","singleton ancient (50% sites)",9.25,0.00389762881896945,0.0078125,0.01171875
"210","singleton ancient (50% sites)",9.35,0.00778070494186046,0.0155642023346304,0.01953125
"211","singleton ancient (50% sites)",9.45,0.00387596899224806,0.0116505293638585,0.0155961211089494
"212","singleton ancient (50% sites)",9.55,0.026937984496124,0.0389865029182879,0.0449894707928951
"213","singleton ancient (50% sites)",9.65,0,0.00775193798449612,0.00986328124999999
"214","singleton ancient (50% sites)",9.75,0.00183397683397683,0.00775193798449612,0.0137376124756809
"215","singleton ancient (50% sites)",9.85,0,0,0
"216","singleton ancient (50% sites)",9.95,0.00386811229834486,0.00392928825073336,0.00782858455882353
"217","singleton ancient (50% sites)",10.05,0.0116043368950346,0.0116959508754864,0.0118602362204724
"218","singleton ancient (50% sites)",10.15,0.0116043368950346,0.0116959508754864,0.0118602362204724
"219","singleton ancient (50% sites)",10.25,0.00773622459668971,0.00779730058365759,0.00790682414698163
"220","singleton ancient (50% sites)",10.35,0,0.00392928825073336,0.01171875
"221","singleton ancient (50% sites)",10.45,0.013468992248062,0.0175265254005411,0.0235894941634241
"222","singleton ancient (50% sites)",10.55,0.00773622459668971,0.0116959508754864,0.0156571691176471
"223","singleton ancient (50% sites)",10.65,0.0116279069767442,0.0136743886743887,0.0156862745098039
"224","singleton ancient (50% sites)",10.75,0.00386811229834486,0.00776701957590565,0.0117428768382353
"225","singleton ancient (50% sites)",10.85,0.00386811229834486,0.00389865029182879,0.00395341207349081
"226","singleton ancient (50% sites)",10.95,0.00387596899224806,0.00393700787401575,0.0078921568627451
"227","singleton ancient (50% sites)",11.05,0.00773622459668971,0.00779730058365759,0.00790682414698163
"228","singleton ancient (50% sites)",11.15,0.01171875,0.0193798449612403,0.0232558139534884
"229","singleton ancient (50% sites)",11.25,0.00184108527131783,0.00779730058365759,0.0116755995639535
"230","singleton ancient (50% sites)",11.35,0.00387596899224806,0.00584513084513085,0.00784313725490196
"231","singleton ancient (50% sites)",11.45,0,0.00193050193050193,0.00392156862745098
"232","singleton ancient (50% sites)",11.55,0.00386811229834486,0.00389865029182879,0.00395341207349081
"233","singleton ancient (50% sites)",11.65,0.00773622459668971,0.00779730058365759,0.00790682414698163
"234","singleton ancient (50% sites)",11.75,0.00386811229834486,0.00389865029182879,0.00395341207349081
"235","singleton ancient (50% sites)",11.85,0.0116043368950346,0.015625,0.0195353627832456
"236","singleton ancient (50% sites)",11.95,0.00773622459668971,0.00779730058365759,0.00790682414698163
"237","singleton ancient (75% sites)",0.25,0,0.0062305900621118,0.0189306185813231
"238","singleton ancient (75% sites)",0.35,0,0.00625,0.0125412735849057
"239","singleton ancient (75% sites)",0.45,0,0,0
"240","singleton ancient (75% sites)",0.55,0,0,0.00631020619377438
"241","singleton ancient (75% sites)",0.65,0,0.0125393081761006,0.0254252373417721
"242","singleton ancient (75% sites)",0.75,0,0,0.00631020619377438
"243","singleton ancient (75% sites)",0.85,0,0,0.00631020619377438
"244","singleton ancient (75% sites)",0.95,0,0.0062111801242236,0.0125830696202532
"245","singleton ancient (75% sites)",1.05,0,0,0.0125043947029181
"246","singleton ancient (75% sites)",1.15,0,0.00630921105007563,0.0255761882015763
"247","singleton ancient (75% sites)",1.25,0,0,0.00631020619377438
"248","singleton ancient (75% sites)",1.35,0,0.0062305900621118,0.0189873417721519
"249","singleton ancient (75% sites)",1.45,0,0.0062111801242236,0.0157952669235003
"250","singleton ancient (75% sites)",1.55,0,0.0062111801242236,0.0125043947029181
"251","singleton ancient (75% sites)",1.65,0,0.0062305900621118,0.0157952669235003
"252","singleton ancient (75% sites)",1.75,0,0,0.0124223602484472
"253","singleton ancient (75% sites)",1.85,0,0,0.00629153481012658
"254","singleton ancient (75% sites)",1.95,0,0,0.00625488357555868
"255","singleton ancient (75% sites)",2.05,0,0.00628930817610063,0.0255284213040363
"256","singleton ancient (75% sites)",2.15,0,0.00626965408805031,0.0125786163522013
"257","singleton ancient (75% sites)",2.25,0,0.0062111801242236,0.00952806824435883
"258","singleton ancient (75% sites)",2.35,0,0.00626965408805031,0.0126204123875488
"259","singleton ancient (75% sites)",2.45,0,0,0.00628930817610063
"260","singleton ancient (75% sites)",2.55,0,0,0.0158062814953709
"261","singleton ancient (75% sites)",2.65,0,0,0.012385936661299
"262","singleton ancient (75% sites)",2.75,0,0,0.00631020619377438
"263","singleton ancient (75% sites)",2.85,0,0,0.0096101026988297
"264","singleton ancient (75% sites)",2.95,0,0,0.00627309536913279
"265","singleton ancient (75% sites)",3.05,0,0.00628930817610063,0.0157348804500703
"266","singleton ancient (75% sites)",3.15,0,0.0125786163522013,0.0250825471698113
"267","singleton ancient (75% sites)",3.25,0,0.00625,0.0125412735849057
"268","singleton ancient (75% sites)",3.35,0,0.00632911392405063,0.0187565920543771
"269","singleton ancient (75% sites)",3.45,0,0.00626965408805031,0.0158805031446541
"270","singleton ancient (75% sites)",3.55,0,0,0.0124631211180124
"271","singleton ancient (75% sites)",3.65,0,0.00626965408805031,0.0157348804500703
"272","singleton ancient (75% sites)",3.75,0,0.0031055900621118,0.0124679711157699
"273","singleton ancient (75% sites)",3.85,0,0.00617283950617284,0.0186335403726708
"274","singleton ancient (75% sites)",3.95,0,0.0124611801242236,0.0188679245283019
"275","singleton ancient (75% sites)",4.05,0,0.0062111801242236,0.0125412735849057
"276","singleton ancient (75% sites)",4.15,0,0,0.00628930817610063
"277","singleton ancient (75% sites)",4.25,0,0.00931749359422315,0.0189306185813231
"278","singleton ancient (75% sites)",4.35,0,0.00626965408805031,0.0158185927672956
"279","singleton ancient (75% sites)",4.45,0,0.0062111801242236,0.0126204123875488
"280","singleton ancient (75% sites)",4.55,0,0,0.00632911392405063
"281","singleton ancient (75% sites)",4.65,0,0.00625,0.0189873417721519
"282","singleton ancient (75% sites)",4.75,0,0.00628930817610063,0.0221439873417721
"283","singleton ancient (75% sites)",4.85,0,0,0.00632911392405063
"284","singleton ancient (75% sites)",4.95,0,0.00630921105007563,0.0186946816770186
"285","singleton ancient (75% sites)",5.05,0,0.0031055900621118,0.0125097671511174
"286","singleton ancient (75% sites)",5.15,0,0.0124223602484472,0.0158564082278481
"287","singleton ancient (75% sites)",5.25,0,0,0
"288","singleton ancient (75% sites)",5.35,0,0,0.00956882911392404
"289","singleton ancient (75% sites)",5.45,0,0.00630921105007563,0.0222265345115835
"290","singleton ancient (75% sites)",5.55,0.00622961956521739,0.0126184221001513,0.0281793478260869
"291","singleton ancient (75% sites)",5.65,0,0.00632911392405063,0.0158185927672956
"292","singleton ancient (75% sites)",5.75,0,0.0062305900621118,0.0125412735849057
"293","singleton ancient (75% sites)",5.85,0.00619105129974695,0.00628930817610063,0.0125786163522013
"294","singleton ancient (75% sites)",5.95,0,0,0.0096101026988297
"295","singleton ancient (75% sites)",6.05,0,0,0.00631020619377438
"296","singleton ancient (75% sites)",6.15,0,0.0062111801242236,0.0157574514629478
"297","singleton ancient (75% sites)",6.25,0,0.00628930817610063,0.0156970649895178
"298","singleton ancient (75% sites)",6.35,0,0.00935583421227392,0.0187019566736548
"299","singleton ancient (75% sites)",6.45,0,0.0125393081761006,0.0284315664556962
"300","singleton ancient (75% sites)",6.55,0,0.00937573708624892,0.0284591194968553
"301","singleton ancient (75% sites)",6.65,0,0.00625,0.0125786163522013
"302","singleton ancient (75% sites)",6.75,0,0,0.00628930817610063
"303","singleton ancient (75% sites)",6.85,0.00622816212438854,0.0186335403726708,0.0221439873417721
"304","singleton ancient (75% sites)",6.95,0,0,0.0125412735849057
"305","singleton ancient (75% sites)",7.05,0.0123821025994939,0.0186335403726708,0.0285347504179603
"306","singleton ancient (75% sites)",7.15,0.00622961956521739,0.0124223602484472,0.0222265345115835
"307","singleton ancient (75% sites)",7.25,0.00295031055900621,0.0124611801242236,0.0251661392405063
"308","singleton ancient (75% sites)",7.35,0.00628930817610063,0.0186335403726708,0.0283296642817831
"309","singleton ancient (75% sites)",7.45,0.0062111801242236,0.0125786163522013,0.025
"310","singleton ancient (75% sites)",7.55,0.0029320987654321,0.00933739646819816,0.0188119103773585
"311","singleton ancient (75% sites)",7.65,0,0.0125393081761006,0.0248533950617284
"312","singleton ancient (75% sites)",7.75,0,0,0.0125043947029181
"313","singleton ancient (75% sites)",7.85,0,0.00937573708624892,0.022005742411813
"314","singleton ancient (75% sites)",7.95,0.0123456790123457,0.015645884110386,0.0222265345115835
"315","singleton ancient (75% sites)",8.05,0.00619105129974695,0.01875,0.04078125
"316","singleton ancient (75% sites)",8.15,0,0,0.00948781059540552
"317","singleton ancient (75% sites)",8.25,0.0123456790123457,0.0125393081761006,0.0189306185813231
"318","singleton ancient (75% sites)",8.35,0,0.00630921105007563,0.0159183186052066
"319","singleton ancient (75% sites)",8.45,0.00619105129974695,0.0123840196303964,0.0253164556962025
"320","singleton ancient (75% sites)",8.55,0.00628930817610063,0.0188089622641509,0.0312609867572952
"321","singleton ancient (75% sites)",8.65,0,0,0.00632911392405063
"322","singleton ancient (75% sites)",8.75,0.00628930817610063,0.0125393081761006,0.0220624656026417
"323","singleton ancient (75% sites)",8.85,0.0123456790123457,0.0126582278481013,0.022005742411813
"324","singleton ancient (75% sites)",8.95,0.00617283950617284,0.00625,0.00632911392405063
"325","singleton ancient (75% sites)",9.05,0.00619105129974695,0.0125,0.0220624656026417
"326","singleton ancient (75% sites)",9.15,0,0.0124223602484472,0.0189306185813231
"327","singleton ancient (75% sites)",9.25,0.00619105129974695,0.00933739646819816,0.0188746044303797
"328","singleton ancient (75% sites)",9.35,0.0124592391304348,0.0188679245283019,0.0252408247750975
